1461149224247;137;69;
1461149224790;864;0;
1461149225322;137;69;
1461149225865;864;0;
1461149226407;137;69;
1461149226940;864;0;
1461149227477;137;69;
1461149228010;864;0;
1461149228553;138;69;
1461149229089;862;0;
1461149229633;132;69;
1461149230174;862;0;
1461149230707;138;69;
1461149231239;862;0;
1461149231782;137;69;
1461149232324;864;0;
1461149232857;141;68;
1461149233389;852;0;
1461149233926;105;74;
1461149234465;336;57;
1461149234996;379;58;
1461149235533;391;61;
1461149236076;393;65;
1461149236619;412;67;
1461149237162;419;69;
1461149237693;417;73;
1461149238769;430;77;
1461149239303;443;78;
1461149239839;445;80;
1461149240919;450;83;
1461149241457;468;82;
1461149241990;461;84;
1461149243063;462;87;
1461149244139;471;88;
1461149245747;484;89;
1461149246278;476;91;
1461149247363;481;92;
1461149248443;494;91;
1461149248980;486;93;
1461149249518;501;91;
1461149250051;487;93;
1461149251127;503;92;
1461149252201;489;93;
1461149252739;488;94;
1461149254356;507;92;
1461149254899;488;95;
1461149255432;498;94;
1461149257050;509;93;
1461149257581;494;94;
1461149258115;495;95;
1461149258652;498;94;
1461149259185;494;95;
1461149259727;504;94;
1461149260265;247;130;
1461149260801;144;154;
1461149261340;409;131;
1461149261877;399;136;
1461149262410;388;142;
1461149262941;391;146;
1461149263475;399;149;
1461149264008;399;153;
1461149264544;401;157;
1461149265081;404;161;
1461149265620;410;164;
1461149266152;414;167;
1461149266695;427;168;
1461149267226;423;172;
1461149267760;424;175;
1461149268294;430;177;
1461149268835;429;180;
1461149269370;432;182;
1461149269910;433;185;
1461149270448;436;187;
1461149270980;440;189;
1461149271523;451;190;
1461149272060;452;192;
1461149272593;455;193;
1461149273125;450;196;
1461149273663;451;198;
1461149274195;452;199;
1461149274737;454;201;
1461149275270;455;203;
1461149275802;460;204;
1461149276340;466;205;
1461149276882;460;207;
1461149277957;462;209;
1461149278500;462;211;
1461149279042;465;212;
1461149279575;466;213;
1461149280107;468;214;
1461149281182;475;215;
1461149281714;481;216;
1461149282256;474;217;
1461149282789;475;218;
1461149283331;478;219;
1461149284401;477;220;
1461149286013;480;222;
1461149287093;479;223;
1461149287625;480;224;
1461149288168;481;225;
1461149288710;481;226;
1461149289248;487;225;
1461149290318;485;227;
1461149290860;496;226;
1461149291398;484;227;
1461149291940;484;228;
1461149292477;485;229;
1461149294090;499;228;
1461149294627;501;228;
1461149295160;501;228;
1461149295702;492;229;
1461149296787;493;230;
1461149298389;502;229;
1461149298922;499;230;
1461149299454;504;229;
1461149299991;495;230;
1461149300534;492;231;
1461149302688;501;230;
1461149304305;498;231;
1461149305370;493;232;
1461149305907;499;231;
1461149306446;493;232;
1461149306977;503;231;
1461149308057;492;232;
1461149308589;499;231;
1461149309121;489;233;
1461149310740;488;234;
1461149311823;502;233;
1461149312366;491;234;
1461149312904;501;233;
1461149313440;489;235;
1461149315049;484;237;
1461149315585;497;236;
1461149316127;505;235;
1461149316670;496;236;
1461149317207;505;235;
1461149320437;511;234;
1461149320975;501;235;
1461149321511;510;233;
1461149322055;498;234;
1461149322591;498;235;
1461149323125;500;234;
1461149323656;496;235;
1461149324201;502;234;
1461149325274;494;235;
1461149325811;503;234;
1461149326345;490;236;
1461149327409;489;237;
1461149327952;495;236;
1461149328484;487;238;
1461149329016;493;237;
1461149330091;492;238;
1461149330637;498;237;
1461149331166;493;238;
1461149331728;486;239;
1461149332235;486;240;
1461149333301;485;241;
1461149333844;486;242;
1461149335456;479;244;
1461149337069;493;243;
1461149338666;486;245;
1461149339203;484;246;
1461149340811;491;247;
1461149341895;500;246;
1461149342429;494;247;
1461149343513;509;245;
1461149344583;511;244;
1461149345652;502;245;
1461149346187;505;244;
1461149347803;509;243;
1461149348335;519;241;
1461149348868;510;242;
1461149349405;519;240;
1461149349942;506;241;
1461149352629;513;239;
1461149354779;498;240;
1461149355849;493;241;
1461149356924;489;242;
1461149358003;489;243;
1461149359611;501;242;
1461149360152;495;243;
1461149360680;493;244;
1461149361751;482;246;
1461149362830;482;247;
1461149363372;478;248;
1461149363915;475;250;
1461149364447;484;249;
1461149364985;476;251;
1461149365523;487;250;
1461149366054;474;253;
1461149366587;475;254;
1461149367119;485;253;
1461149367652;477;255;
1461149368194;491;254;
1461149368726;475;257;
1461149370323;481;258;
1461149370860;493;257;
1461149371404;479;259;
1461149379491;487;2;
1461149380001;162;48;
1461149380544;219;53;
1461149381081;227;64;
1461149381624;240;73;
1461149382171;249;82;
1461149382704;262;90;
1461149383248;270;98;
1461149383784;284;106;
1461149384326;289;114;
1461149384853;304;120;
1461149385395;311;127;
1461149385942;327;132;
1461149386481;325;139;
1461149387012;332;145;
1461149387554;341;151;
1461149388097;356;155;
1461149388634;357;161;
1461149389172;367;165;
1461149389716;374;169;
1461149390246;380;173;
1461149390789;392;177;
1461149391326;399;180;
1461149391864;404;183;
1461149392406;405;187;
1461149392939;406;191;
1461149393472;411;194;
1461149394003;419;196;
1461149394547;419;199;
1461149395088;425;202;
1461149395620;436;203;
1461149396163;429;207;
1461149396705;443;208;
1461149397242;448;209;
1461149397785;442;212;
1461149398327;454;213;
1461149398869;448;215;
1461149399404;448;218;
1461149399952;453;219;
1461149400478;458;220;
1461149401019;457;222;
1461149401553;461;223;
1461149402084;463;224;
1461149402622;467;225;
1461149403164;468;226;
1461149403701;470;227;
1461149404240;474;228;
1461149404772;474;229;
1461149405314;474;230;
1461149406938;480;232;
1461149407475;491;231;
1461149408553;486;232;
1461149409086;497;231;
1461149409628;487;233;
1461149411235;489;234;
1461149412319;499;233;
1461149419873;494;1;
1461149420376;209;41;
1461149420914;262;45;
1461149421457;267;54;
1461149421994;277;62;
1461149422531;286;70;
1461149423064;295;77;
1461149423606;304;84;
1461149424149;312;91;
1461149424692;316;98;
1461149425228;327;103;
1461149425766;333;109;
1461149426299;339;115;
1461149426833;347;121;
1461149427373;355;126;
1461149427906;361;131;
1461149428443;368;135;
1461149428981;371;140;
1461149429523;377;144;
1461149430060;388;148;
1461149430603;389;152;
1461149431135;394;156;
1461149431678;406;158;
1461149432215;406;162;
1461149432753;408;166;
1461149433290;418;168;
1461149433823;419;171;
1461149434365;417;175;
1461149434908;429;176;
1461149435440;422;180;
1461149435978;425;183;
1461149436520;429;185;
1461149437053;432;188;
1461149437595;435;190;
1461149438128;437;192;
1461149438660;445;194;
1461149439193;451;195;
1461149439735;448;197;
1461149440285;456;198;
1461149442961;448;201;
1461149443493;453;203;
1461149444558;455;206;
1461149445623;467;207;
1461149446156;458;210;
1461149446698;471;209;
1461149447232;460;212;
1461149447773;464;213;
1461149448306;466;214;
1461149448843;471;215;
1461149449376;468;217;
1461149450990;473;219;
1461149452068;476;220;
1461149452611;472;222;
1461149453143;475;223;
1461149454223;476;224;
1461149455843;484;225;
1461149456925;484;226;
1461149458000;485;227;
1461149458538;479;229;
1461149460150;484;230;
1461149461758;487;231;
1461149462295;496;230;
1461149462828;486;232;
1461149463371;485;233;
1461149464446;486;234;
1461149466590;487;235;
1461149467660;489;236;
1461149468193;439;243;
1461149468735;376;254;
1461149469273;216;282;
1461149469806;216;293;
1461149470338;212;305;
1461149470880;209;317;
1461149471412;253;322;
1461149471945;1183;202;
1461149472477;800;228;
1461149473022;860;208;
1461149473563;803;201;
1461149474101;772;194;
1461149474637;775;182;
1461149475180;604;195;
1461149475722;603;191;
1461149476266;594;188;
1461149476809;602;184;
1461149477340;582;182;
1461149477882;589;178;
1461149478967;564;175;
1461149479500;568;172;
1461149480039;541;173;
1461149480580;481;180;
1461149481123;462;183;
1461149481665;464;185;
1461149482208;468;186;
1461149482751;463;188;
1461149483287;460;189;
1461149483825;469;190;
1461149484367;461;192;
1461149484905;463;193;
1461149485443;465;195;
1461149486517;469;197;
1461149487587;475;198;
1461149488130;475;199;
1461149488662;475;200;
1461149489205;503;197;
1461149489747;484;200;
1461149490280;483;201;
1461149491354;481;202;
1461149491888;477;203;
1461149492421;479;204;
1461149492958;478;205;
1461149493495;479;206;
1461149494570;480;207;
1461149495102;483;208;
1461149496179;468;211;
1461149497262;476;212;
1461149497784;477;213;
1461149498854;472;215;
1461149499392;470;217;
1461149499934;481;216;
1461149500467;467;219;
1461149501537;475;220;
1461149502069;477;221;
1461149502612;475;222;
1461149503144;476;223;
1461149504219;478;224;
1461149504752;480;225;
1461149505294;499;223;
1461149506364;488;225;
1461149506902;500;223;
1461149507439;491;225;
1461149507977;488;226;
1461149509594;489;227;
1461149510669;488;228;
1461149511762;487;229;
1461149513366;488;230;
1461149513909;501;229;
1461149516059;493;230;
1461149517676;490;231;
1461149519283;491;232;
1461149520906;503;231;
1461149521448;490;233;
1461149521986;502;231;
1461149523066;494;232;
1461149523598;504;231;
1461149524678;491;233;
1461149525753;501;232;
1461149527365;504;231;
1461149528978;518;229;
1461149529510;518;228;
1461149530580;517;227;
1461149531117;504;228;
1461149532187;506;227;
1461149533266;493;229;
1461149533804;218;268;
1461149534346;249;275;
1461149534889;247;285;
1461149535422;249;295;
1461149535958;251;304;
1461149536495;248;315;
1461149537023;255;324;
1461149537555;262;333;
1461149538093;268;341;
1461149538635;268;351;
1461149539168;366;346;
1461149539700;1475;196;
1461149540251;919;235;
1461149540770;1100;193;
1461149541308;908;196;
1461149541840;920;178;
1461149542383;852;171;
1461149542921;851;157;
1461149543452;771;154;
1461149543990;760;145;
1461149544522;726;139;
1461149545060;726;130;
1461149545602;673;128;
1461149546134;690;119;
1461149547209;631;114;
1461149547747;625;110;
1461149548279;618;106;
1461149549354;582;103;
1461149549897;569;101;
1461149550434;578;97;
1461149550974;548;99;
1461149551519;557;95;
1461149552056;551;94;
1461149552600;554;91;
1461149553679;543;89;
1461149554216;522;90;
1461149554759;525;89;
1461149555302;536;87;
1461149557440;514;86;
1461149557979;510;86;
1461149558511;510;86;
1461149559049;524;83;
1461149559585;499;86;
1461149560126;510;84;
1461149560661;502;85;
1461149561197;506;84;
1461149561735;516;83;
1461149562809;512;82;
1461149563353;495;84;
1461149563889;503;83;
1461149564426;499;84;
1461149564964;503;83;
1461149565497;513;82;
1461149566572;497;83;
1461149567103;502;82;
1461149567642;497;83;
1461149568179;502;82;
1461149568711;515;81;
1461149569249;495;83;
1461149569787;516;80;
1461149570329;492;83;
1461149570871;501;82;
1461149572488;512;80;
1461149573031;504;81;
1461149573563;499;82;
1461149574096;505;81;
1461149574638;495;82;
1461149575175;515;79;
1461149575713;503;80;
1461149576782;464;86;
1461149577857;472;87;
1461149578390;476;88;
1461149579460;490;87;
1461149579992;480;89;
1461149580524;481;90;
1461149581599;484;91;
1461149582669;500;90;
1461149583202;494;91;
1461149583734;500;90;
1461149584267;488;92;
1461149585869;504;91;
1461149586406;487;93;
1461149586943;507;90;
1461149587481;484;93;
1461149589088;457;98;
1461149589625;510;93;
1461149590700;508;92;
1461149591232;503;93;
1461149591770;496;94;
1461149592312;498;93;
1461149592855;496;94;
1461149595025;510;92;
1461149595562;493;94;
1461149597707;512;92;
1461149598245;504;93;
1461149599315;497;94;
1461149599857;502;93;
1461149609562;500;0;
1461149610079;195;43;
1461149610620;338;35;
1461149611146;312;45;
1461149611689;345;48;
1461149612221;355;53;
1461149612759;371;56;
1461149613290;379;60;
1461149613829;392;63;
1461149614371;410;65;
1461149614903;409;69;
1461149615973;432;72;
1461149616520;434;74;
1461149617043;438;77;
1461149617575;449;78;
1461149618118;452;79;
1461149618660;454;81;
1461149619202;461;82;
1461149619735;474;81;
1461149620272;470;83;
1461149620805;464;85;
1461149621347;470;86;
1461149622412;474;87;
1461149622950;489;86;
1461149623487;483;88;
1461149624030;492;87;
1461149624562;477;89;
1461149625104;482;90;
1461149626722;497;89;
1461149627264;495;90;
1461149627796;485;91;
1461149628334;498;90;
1461149628871;486;92;
1461149629409;493;91;
1461149632096;492;92;
1461149634236;508;91;
1461149634773;492;93;
1461149635311;503;91;
1461149635844;493;93;
1461149636386;498;92;
1461149636918;507;91;
1461149637450;492;93;
1461149637989;510;91;
1461149638532;491;93;
1461149639069;498;92;
1461149639600;493;93;
1461149640672;511;91;
1461149641207;502;92;
1461149641753;494;93;
1461149642300;204;134;
1461149642830;215;144;
1461149643367;255;150;
1461149643909;264;158;
1461149644442;288;164;
1461149644979;293;172;
1461149645522;295;180;
1461149646059;296;188;
1461149646602;295;196;
1461149647130;299;204;
1461149648205;302;212;
1461149648747;306;219;
1461149649290;307;227;
1461149649827;310;234;
1461149650362;310;242;
1461149650896;318;248;
1461149651435;319;255;
1461149651972;321;262;
1461149652515;324;269;
1461149653052;328;275;
1461149653590;329;282;
1461149654122;332;289;
1461149654660;335;295;
1461149655203;334;302;
1461149655745;334;308;
1461149656288;334;315;
1461149656820;346;320;
1461149657353;353;325;
1461149657886;360;330;
1461149658424;367;335;
1461149658961;367;340;
1461149659503;370;345;
1461149660036;370;350;
1461149660573;375;354;
1461149661119;375;359;
1461149661658;377;364;
1461149662201;380;369;
1461149662738;383;373;
1461149663271;386;377;
1461149663808;382;382;
1461149664342;388;386;
1461149664879;395;390;
1461149665411;390;395;
1461149665944;392;399;
1461149666476;394;403;
1461149667019;394;407;
1461149667561;397;411;
1461149668094;402;414;
1461149668626;400;419;
1461149669160;407;422;
1461149669701;406;425;
1461149670234;401;430;
1461149670767;407;433;
1461149671304;861;373;
1461149671836;547;403;
1461149672374;318;433;
1461149672906;295;443;
1461149673444;284;453;
1461149673977;283;462;
1461149674519;286;470;
1461149675052;287;479;
1461149675584;286;487;
1461149676117;290;495;
1461149676660;291;504;
1461149677197;291;512;
1461149677738;293;520;
1461149678277;297;528;
1461149678820;297;536;
1461149679357;300;543;
1461149679891;300;551;
1461149680436;301;559;
1461149680970;302;567;
1461149681509;301;575;
1461149682050;280;586;
1461149682584;250;599;
1461149683115;208;615;
1461149683649;208;627;
1461149684185;209;638;
1461149684725;208;650;
1461149685269;208;662;
1461149685812;208;673;
1461149686341;208;685;
1461149686884;208;697;
1461149687411;208;708;
1461149687944;208;720;
1461149688487;209;732;
1461149689029;210;743;
1461149689564;209;755;
1461149690104;210;766;
1461149690639;212;778;
1461149691170;212;789;
1461149691711;227;799;
1461149692250;241;808;
1461149692794;234;819;
1461149693325;212;833;
1461149693864;213;844;
1461149694405;214;855;
1461149694944;215;867;
1461149695486;216;878;
1461149696022;216;889;
1461149696560;216;901;
1461149697103;215;912;
1461149697645;215;924;
1461149698187;214;935;
1461149698727;214;947;
1461149699268;214;958;
1461149699808;214;969;
1461149700343;214;981;
1461149700887;214;992;
1461149701424;214;1004;
1461149701957;213;1015;
1461149702490;213;1023;
1461149709498;824;978;
1461149710031;981;943;
1461149710569;422;1002;
1461149711110;309;1021;
1461149711655;295;1023;
1461149718115;1760;847;
1461149718657;1955;769;
1461149719199;1788;734;
1461149719737;1695;696;
1461149720269;1616;659;
1461149720801;1543;624;
1461149721336;1432;598;
1461149721872;1380;568;
1461149722404;1314;542;
1461149722937;1259;517;
1461149723475;1173;499;
1461149724011;1155;475;
1461149724569;1072;460;
1461149725086;1025;444;
1461149725619;1003;426;
1461149726152;965;411;
1461149726694;924;398;
1461149727236;920;382;
1461149727774;875;371;
1461149728317;826;363;
1461149728859;800;354;
1461149729393;788;343;
1461149729937;372;390;
1461149730477;246;413;
1461149731014;240;424;
1461149731557;225;436;
1461149732095;209;450;
1461149732637;235;458;
1461149733174;221;470;
1461149733707;221;481;
1461149734249;219;493;
1461149734782;219;504;
1461149735324;220;515;
1461149735867;220;526;
1461149736409;220;538;
1461149736952;222;549;
1461149737484;224;559;
1461149738017;225;570;
1461149738561;229;581;
1461149739097;227;592;
1461149739640;223;603;
1461149740177;222;615;
1461149740710;223;625;
1461149741247;225;636;
1461149741789;224;647;
1461149742332;224;658;
1461149742864;224;670;
1461149743407;224;681;
1461149743939;225;691;
1461149744473;225;702;
1461149745004;225;713;
1461149745541;226;724;
1461149746075;226;735;
1461149746617;227;746;
1461149747154;227;757;
1461149747686;227;768;
1461149748227;228;779;
1461149748756;228;790;
1461149749299;229;800;
1461149749841;229;811;
1461149750379;230;822;
1461149750916;230;833;
1461149751449;230;843;
1461149751991;230;854;
1461149752523;231;865;
1461149753066;231;876;
1461149753609;231;886;
1461149754146;232;897;
1461149754685;232;908;
1461149755221;232;919;
1461149755765;232;929;
1461149756310;232;940;
1461149756844;233;951;
1461149757386;233;961;
1461149757920;233;972;
1461149758456;233;983;
1461149758990;235;993;
1461149759533;237;1003;
1461149760070;235;1014;
1461149760608;236;1023;
1461149769222;783;983;
1461149769754;773;973;
1461149770292;766;964;
1461149770984;761;954;
1461149771367;752;944;
1461149771904;749;935;
1461149772442;746;925;
1461149772979;741;916;
1461149773520;736;907;
1461149774059;730;899;
1461149774591;727;890;
1461149775666;713;883;
1461149776199;707;875;
1461149776731;689;869;
1461149777264;690;861;
1461149777806;684;855;
1461149778344;675;849;
1461149778877;670;842;
1461149779419;668;836;
1461149779962;663;830;
1461149780504;658;824;
1461149781047;653;818;
1461149781589;658;812;
1461149782122;649;806;
1461149782660;645;801;
1461149783202;644;795;
1461149783740;645;789;
1461149784273;646;784;
1461149784805;638;779;
1461149785338;632;774;
1461149785875;623;770;
1461149786418;623;765;
1461149786956;619;761;
1461149787493;613;757;
1461149788031;608;753;
1461149788573;600;750;
1461149789106;600;746;
1461149789643;597;742;
1461149790182;594;739;
1461149790725;590;736;
1461149791261;583;733;
1461149791794;583;730;
1461149792326;576;727;
1461149792864;576;724;
1461149793397;573;722;
1461149793940;567;720;
1461149794477;566;717;
1461149795020;565;715;
1461149795552;559;713;
1461149796090;557;711;
1461149796623;554;709;
1461149797165;555;707;
1461149797702;555;704;
1461149798235;551;703;
1461149798768;546;701;
1461149799306;546;700;
1461149799843;549;697;
1461149800381;551;695;
1461149800924;555;692;
1461149801456;553;691;
1461149801994;551;689;
1461149802527;546;687;
1461149803069;545;686;
1461149803612;543;684;
1461149804145;549;682;
1461149804678;549;680;
1461149805210;547;678;
1461149805762;550;676;
1461149806280;548;674;
1461149806823;549;672;
1461149807366;557;669;
1461149807908;558;666;
1461149808446;566;663;
1461149808989;570;660;
1461149809527;568;657;
1461149810059;574;654;
1461149810602;570;651;
1461149811134;576;648;
1461149811672;579;644;
1461149812215;574;642;
1461149812748;565;640;
1461149813290;560;638;
1461149813828;564;635;
1461149814361;564;633;
1461149814898;565;630;
1461149815431;564;627;
1461149815968;561;625;
1461149816511;569;622;
1461149817053;569;619;
1461149817596;568;616;
1461149818129;561;615;
1461149818661;551;614;
1461149819199;550;612;
1461149819737;547;610;
1461149820279;547;608;
1461149820822;540;607;
1461149821906;528;606;
1461149822992;521;605;
1461149824599;518;604;
1461149825137;516;603;
1461149825674;520;602;
1461149826212;520;601;
1461149827287;523;599;
1461149828367;522;598;
1461149828909;527;596;
1461149829458;527;595;
1461149829990;534;593;
1461149830532;536;591;
1461149831065;538;590;
1461149831607;545;587;
1461149832140;548;585;
1461149832678;553;582;
1461149833215;552;580;
1461149833759;553;578;
1461149834300;549;576;
1461149834833;551;574;
1461149835370;556;571;
1461149835903;552;570;
1461149836435;555;567;
1461149836968;549;566;
1461149837505;555;563;
1461149838048;556;561;
1461149838580;553;559;
1461149839113;546;558;
1461149839656;543;556;
1461149840199;546;554;
1461149840736;544;553;
1461149841273;547;551;
1461149841806;539;550;
1461149842348;537;548;
1461149843424;538;546;
1461149843966;539;544;
1461149844504;534;543;
1461149845036;533;542;
1461149845579;533;540;
1461149846112;534;539;
1461149847714;507;540;
1461149848790;498;541;
1461149849865;492;542;
1461149850930;484;544;
1461149851463;482;545;
1461149852543;480;546;
1461149853080;483;547;
1461149853623;481;548;
1461149854162;477;549;
1461149855241;482;550;
1461149855778;490;549;
1461149860645;507;548;
1461149863300;497;549;
1461149863833;490;550;
1461149864375;485;551;
1461149865451;484;552;
1461149866526;487;553;
1461149867059;479;554;
1461149867591;478;555;
1461149868129;476;557;
1461149869194;481;558;
1461149869726;479;559;
1461149870264;477;560;
1461149870806;478;561;
1461149872434;485;562;
1461149873504;480;564;
1461149874569;484;565;
1461149875106;482;566;
1461149876714;483;567;
1461149877246;482;568;
1461149878864;487;569;
1461149879939;485;570;
1461149880476;485;571;
1461149882641;488;572;
1461149883184;487;573;
1461149884263;487;574;
1461149885343;481;576;
1461149886423;478;578;
1461149886961;475;579;
1461149887504;477;580;
1461149888046;472;581;
1461149888589;470;583;
1461149889131;468;584;
1461149889674;471;585;
1461149890218;469;586;
1461149890750;469;588;
1461149891282;471;589;
1461149891814;469;590;
1461149892351;469;591;
1461149892888;470;592;
1461149893422;471;593;
1461149893954;470;595;
1461149894493;470;596;
1461149895035;470;597;
1461149895577;474;598;
1461149896110;469;599;
1461149896642;472;600;
1461149897185;474;601;
1461149897717;477;602;
1461149898250;478;603;
1461149898792;474;604;
1461149899335;477;605;
1461149900406;479;606;
1461149900938;478;607;
1461149901476;480;608;
1461149902545;479;609;
1461149903621;487;610;
1461149904163;484;611;
1461149905233;486;612;
1461149906298;483;613;
1461149906831;483;614;
1461149907369;482;615;
1461149908443;483;616;
1461149908981;479;617;
1461149910067;482;618;
1461149910603;478;619;
1461149911141;479;620;
1461149911683;481;621;
1461149912759;438;628;
1461149913835;485;626;
1461149914366;485;627;
1461149914899;490;626;
1461149915442;434;635;
1461149915985;27;694;
1461149916512;88;705;
1461149917045;855;614;
1461149918115;749;604;
1461149918647;721;598;
1461149919185;721;589;
1461149919713;706;583;
1461149920246;709;574;
1461149920784;704;566;
1461149921326;694;560;
1461149921859;692;552;
1461149922391;679;546;
1461149922923;662;541;
1461149923466;659;535;
1461149924000;647;531;
1461149924538;656;524;
1461149925079;650;518;
1461149925616;643;513;
1461149926159;647;507;
1461149926696;637;502;
1461149927235;635;497;
1461149927766;638;491;
1461149928300;638;486;
1461149928832;632;481;
1461149929374;625;477;
1461149929907;615;473;
1461149930440;612;469;
1461149930982;611;465;
1461149931514;613;460;
1461149932047;619;455;
1461149932585;610;451;
1461149933122;595;449;
1461149933681;594;445;
1461149934202;590;442;
1461149934740;602;437;
1461149935283;618;430;
1461149935815;618;426;
1461149936349;631;419;
1461149936890;635;413;
1461149937434;643;407;
1461149937965;638;402;
1461149938499;636;397;
1461149939035;644;390;
1461149939569;645;384;
1461149940111;646;378;
1461149940649;632;374;
1461149941181;633;369;
1461149941713;642;362;
1461149942256;634;358;
1461149942788;623;354;
1461149943326;615;350;
1461149943864;619;345;
1461149944405;616;341;
1461149944944;615;336;
1461149945481;598;334;
1461149946014;596;330;
1461149946556;605;325;
1461149947100;597;322;
1461149947642;591;319;
1461149948180;582;317;
1461149948716;585;313;
1461149949260;578;311;
1461149949801;580;307;
1461149950340;554;308;
1461149950877;550;306;
1461149951414;542;305;
1461149951948;544;303;
1461149952490;547;301;
1461149953022;537;300;
1461149953556;535;299;
1461149954098;533;298;
1461149954635;538;296;
1461149955178;547;293;
1461149956257;544;290;
1461149956800;550;288;
1461149957343;549;286;
1461149957880;555;283;
1461149958418;550;282;
1461149958955;543;281;
1461149959498;540;279;
1461149960030;536;278;
1461149960562;550;275;
1461149961095;542;274;
1461149961632;538;273;
1461149962170;536;272;
1461149962702;535;270;
1461149963243;544;268;
1461149963777;533;267;
1461149964319;534;266;
1461149964852;530;265;
1461149965389;535;263;
1461149965927;534;262;
1461149967002;531;260;
1461149967534;528;259;
1461149968067;533;257;
1461149968599;533;256;
1461149969137;533;255;
1461149970217;523;254;
1461149970749;530;252;
1461149971292;525;251;
1461149971829;530;250;
1461149972362;519;250;
1461149972896;520;249;
1461149973427;527;247;
1461149973969;521;247;
1461149974501;521;246;
1461149976656;513;245;
1461149977189;505;246;
1461149978801;504;245;
1461149979338;511;244;
1461149979876;505;245;
1461149981493;498;246;
1461149982025;508;244;
1461149982558;502;245;
1461149983095;509;244;
1461149983628;498;245;
1461149984165;492;246;
1461149984697;502;245;
1461149986325;493;246;
1461149988465;502;245;
1461149989002;492;247;
1461149991152;507;246;
1461149991694;497;247;
1461149992232;500;246;
1461149992769;497;247;
1461149993302;502;246;
1461149994377;507;245;
1461149994909;498;246;
1461149995984;432;256;
1461149996521;496;249;
1461149997059;491;250;
1461149997596;489;251;
1461150000273;481;253;
1461150000806;481;254;
1461150001891;482;255;
1461150002433;484;256;
1461150002971;239;291;
1461150003508;233;302;
1461150004041;8612;0;
1461150004573;129;52;
1461150005116;1294;0;
1461150005658;150;49;
1461150006201;1276;0;
1461150006733;175;46;
1461150007276;1226;0;
1461150007813;169;46;
1461150008351;1226;0;
1461150008888;167;47;
1461150009426;1238;0;
1461150009958;168;46;
1461150010495;167;60;
1461150011033;2028;0;
1461150011575;165;47;
1461150012108;1236;0;
1461150012645;171;46;
1461150013183;1220;0;
1461150013715;159;48;
1461150014248;1232;0;
1461150014780;145;50;
1461150015313;1274;0;
1461150015845;151;49;
1461150016388;1256;0;
1461150016926;158;48;
1461150017462;1254;0;
1461150018000;158;48;
1461150018532;1252;0;
1461150019597;161;47;
1461150020130;1232;0;
1461150020667;157;48;
1461150021205;1252;0;
1461150021737;155;48;
1461150022280;1236;0;
1461150022822;145;50;
1461150023354;1264;0;
1461150023887;147;49;
1461150024424;1250;0;
1461150024967;148;49;
1461150025499;1252;0;
1461150026041;151;49;
1461150026583;1254;0;
1461150027134;160;48;
1461150027658;1248;0;
1461150028201;164;47;
1461150028743;1240;0;
1461150029286;168;46;
1461150029828;1224;0;
1461150030361;167;47;
1461150030893;1236;0;
1461150031425;166;47;
1461150031958;1240;0;
1461150032491;165;47;
1461150033023;1242;0;
1461150033561;165;47;
1461150034098;1242;0;
1461150034631;165;47;
1461150035173;1238;0;
1461150035715;148;49;
1461150036248;1248;0;
1461150036790;145;50;
1461150037323;1270;0;
1461150037856;153;49;
1461150038393;1256;0;
1461150038926;169;46;
1461150039463;1218;0;
1461150039996;171;46;
1461150040528;1220;0;
1461150041071;172;46;
1461150041603;1234;0;
1461150042145;170;46;
1461150042688;1220;0;
1461150043230;167;47;
1461150043772;1246;0;
1461150044305;173;46;
1461150044837;1220;0;
1461150045370;168;46;
1461150045902;1228;0;
1461150046445;168;46;
1461150046983;1224;0;
1461150047525;168;46;
1461150048068;1226;0;
1461150048605;168;46;
1461150049142;1222;0;
1461150049685;167;47;
1461150050227;1238;0;
1461150050770;175;46;
1461150051307;1236;0;
1461150051840;175;46;
1461150052377;1220;0;
1461150052920;171;46;
1461150053452;1226;0;
1461150053985;171;46;
1461150054517;1230;0;
1461150055050;172;46;
1461150055588;1228;0;
1461150056120;173;46;
1461150056657;1232;0;
1461150057190;173;46;
1461150057722;1230;0;
1461150058260;173;46;
1461150058792;1234;0;
1461150059330;170;46;
1461150060400;1216;0;
1461150060942;113;54;
1461150061480;297;44;
1461150062017;300;52;
1461150062560;312;58;
1461150063110;318;65;
1461150063635;683;21;
1461150064167;449;46;
1461150064713;730;9;
1461150065253;361;51;
1461150065785;950;0;
1461150066327;254;54;
1461150066870;1010;0;
1461150067402;232;46;
1461150067935;652;0;
1461150068473;238;50;
1461150069009;480;27;
1461150069552;370;43;
1461150070084;376;47;
1461150070617;388;51;
1461150071154;398;54;
1461150071696;390;59;
1461150072234;369;66;
1461150072766;390;69;
1461150073308;397;72;
1461150073841;404;75;
1461150074373;403;79;
1461150074911;410;82;
1461150075448;422;84;
1461150075986;745;42;
1461150076528;430;76;
1461150077070;570;59;
1461150077608;289;96;
1461150078150;953;11;
1461150078682;333;80;
1461150079215;837;16;
1461150079757;374;68;
1461150080295;749;20;
1461150080827;399;59;
1461150081370;683;23;
1461150081902;419;53;
1461150082439;639;25;
1461150082977;435;48;
1461150083519;601;28;
1461150084052;459;44;
1461150084584;576;29;
1461150085126;476;40;
1461150085664;546;31;
1461150086201;483;38;
1461150086738;532;32;
1461150087271;498;35;
1461150087813;507;34;
1461150088346;511;33;
1461150088883;494;35;
1461150089415;508;34;
